BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
14541	P07477	PRSS1	RecName: Full=Serine protease 1 {ECO:0000312|HGNC:HGNC:9475}; EC=3.4.21.4; AltName: Full=Anionic trypsin I {ECO:0000250|UniProtKB:P00762}; AltName: Full=Anionic trypsin-I {ECO:0000250|UniProtKB:P00762}; AltName: Full=Beta-trypsin; AltName: Full=Cationic trypsinogen; AltName: Full=Pretrypsinogen I {ECO:0000250|UniProtKB:P00762}; AltName: Full=Trypsin I {ECO:0000312|HGNC:HGNC:9475}; AltName: Full=Trypsin-1; Contains: RecName: Full=Alpha-trypsin chain 1; Contains: RecName: Full=Alpha-trypsin chain 2; Flags: Precursor;	5644	-
38007	Q8TD46	CD200R1	RecName: Full=Cell surface glycoprotein CD200 receptor 1; AltName: Full=CD200 cell surface glycoprotein receptor; AltName: Full=Cell surface glycoprotein OX2 receptor 1; Flags: Precursor;	131450	-
10530	Q9H6Z9	EGLN3	RecName: Full=Prolyl hydroxylase EGLN3 {ECO:0000305}; EC=1.14.11.- {ECO:0000269|PubMed:11598268, ECO:0000269|PubMed:21483450, ECO:0000269|PubMed:21620138, ECO:0000269|PubMed:22797300}; AltName: Full=Egl nine homolog 3; EC=1.14.11.29 {ECO:0000269|PubMed:11598268}; AltName: Full=HPH-1; AltName: Full=Hypoxia-inducible factor prolyl hydroxylase 3; Short=HIF-PH3; Short=HIF-prolyl hydroxylase 3; Short=HPH-3; AltName: Full=Prolyl hydroxylase domain-containing protein 3 {ECO:0000303|PubMed:12181324}; Short=PHD3 {ECO:0000303|PubMed:12181324};	112399	-
36256	Q9BT67	NDFIP1	RecName: Full=NEDD4 family-interacting protein 1; AltName: Full=Breast cancer-associated protein SGA-1M; AltName: Full=NEDD4 WW domain-binding protein 5; AltName: Full=Putative MAPK-activating protein PM13; AltName: Full=Putative NF-kappa-B-activating protein 164; AltName: Full=Putative NFKB and MAPK-activating protein;	80762	-
11065	P01178	OXT	RecName: Full=Oxytocin-neurophysin 1; Short=OT-NPI; Contains: RecName: Full=Oxytocin; AltName: Full=Ocytocin; Contains: RecName: Full=Neurophysin 1; Flags: Precursor;	5020	-
6927	P30411	BDKRB2	RecName: Full=B2 bradykinin receptor; Short=B2R; Short=BK-2 receptor;	624	-
12575	P04141	CSF2	RecName: Full=Granulocyte-macrophage colony-stimulating factor; Short=GM-CSF; AltName: Full=Colony-stimulating factor; Short=CSF; AltName: Full=Molgramostin; AltName: Full=Sargramostim; Flags: Precursor;	1437	-
14817	P01584	IL1B	RecName: Full=Interleukin-1 beta {ECO:0000303|PubMed:1919436}; Short=IL-1 beta {ECO:0000303|PubMed:1919436}; AltName: Full=Catabolin; Flags: Precursor;	3553	-
38666	O15553	MEFV	RecName: Full=Pyrin {ECO:0000303|PubMed:9288758}; AltName: Full=Marenostrin {ECO:0000303|PubMed:11115844};	4210	-
9940	Q92570	NR4A3	RecName: Full=Nuclear receptor subfamily 4 group A member 3; AltName: Full=Mitogen-induced nuclear orphan receptor; AltName: Full=Neuron-derived orphan receptor 1; AltName: Full=Nuclear hormone receptor NOR-1;	8013	-
8666	P28799	GRN	RecName: Full=Progranulin {ECO:0000303|PubMed:16862116}; Short=PGRN {ECO:0000303|PubMed:16862116}; AltName: Full=Acrogranin {ECO:0000250|UniProtKB:P28798}; AltName: Full=Epithelin precursor {ECO:0000303|PubMed:1618805}; AltName: Full=Glycoprotein of 88 Kda {ECO:0000250|UniProtKB:P28798}; Short=GP88; Short=Glycoprotein 88; AltName: Full=Granulin precursor {ECO:0000303|PubMed:1542665}; AltName: Full=PC cell-derived growth factor {ECO:0000250|UniProtKB:P28798}; Short=PCDGF {ECO:0000303|Ref.4}; AltName: Full=Proepithelin {ECO:0000303|PubMed:12526812, ECO:0000303|PubMed:1618805}; Short=PEPI {ECO:0000303|PubMed:12526812}; Contains: RecName: Full=Paragranulin; Contains: RecName: Full=Granulin-1; AltName: Full=Granulin G; Contains: RecName: Full=Granulin-2; AltName: Full=Granulin F; Contains: RecName: Full=Granulin-3; AltName: Full=Epithelin-2 {ECO:0000250|UniProtKB:P23785}; AltName: Full=Granulin B; Contains: RecName: Full=Granulin-4; AltName: Full=Epithelin-1 {ECO:0000250|UniProtKB:P23785}; AltName: Full=Granulin A; Contains: RecName: Full=Granulin-5; AltName: Full=Granulin C; Contains: RecName: Full=Granulin-6; AltName: Full=Granulin D; Contains: RecName: Full=Granulin-7; AltName: Full=Granulin E; Flags: Precursor;	2896	-
19220	O43516	WIPF1	RecName: Full=WAS/WASL-interacting protein family member 1; AltName: Full=Protein PRPL-2; AltName: Full=Wiskott-Aldrich syndrome protein-interacting protein; Short=WASP-interacting protein;	7456	-
36839	Q96MN2	NLRP4	RecName: Full=NACHT, LRR and PYD domains-containing protein 4 {ECO:0000305}; AltName: Full=Cancer/testis antigen 58; Short=CT58; AltName: Full=PAAD and NACHT-containing protein 2; Short=PAN2; AltName: Full=PYRIN and NACHT-containing protein 2; AltName: Full=PYRIN-containing APAF1-like protein 4; Short=PYPAF4; AltName: Full=Ribonuclease inhibitor 2;	147945	-
14453	P06702	S100A9	RecName: Full=Protein S100-A9; AltName: Full=Calgranulin-B; AltName: Full=Calprotectin L1H subunit; AltName: Full=Leukocyte L1 complex heavy chain; AltName: Full=Migration inhibitory factor-related protein 14 {ECO:0000303|Ref.4}; Short=MRP-14 {ECO:0000303|Ref.4}; Short=p14 {ECO:0000303|PubMed:2478889}; AltName: Full=S100 calcium-binding protein A9 {ECO:0000303|PubMed:12626582};	6280	-
10928	P18510	IL1RN	RecName: Full=Interleukin-1 receptor antagonist protein; Short=IL-1RN; Short=IL-1ra; Short=IRAP; AltName: Full=ICIL-1RA; AltName: Full=IL1 inhibitor; AltName: INN=Anakinra; Flags: Precursor;	3557	-
9430	P18146	EGR1	RecName: Full=Early growth response protein 1 {ECO:0000303|PubMed:2377485}; Short=EGR-1 {ECO:0000303|PubMed:2377485}; AltName: Full=AT225; AltName: Full=Nerve growth factor-induced protein A; Short=NGFI-A; AltName: Full=Transcription factor ETR103; AltName: Full=Transcription factor Zif268; AltName: Full=Zinc finger protein 225 {ECO:0000303|PubMed:2110381}; AltName: Full=Zinc finger protein Krox-24;	1958	-
8586	P12110	COL6A2	RecName: Full=Collagen alpha-2(VI) chain; Flags: Precursor;	1292	-
7280	Q96P20	NLRP3	RecName: Full=NACHT, LRR and PYD domains-containing protein 3 {ECO:0000305}; EC=3.6.4.- {ECO:0000269|PubMed:17483456, ECO:0000269|PubMed:31086327, ECO:0000269|PubMed:31086329}; AltName: Full=Angiotensin/vasopressin receptor AII/AVP-like; AltName: Full=Caterpiller protein 1.1 {ECO:0000303|PubMed:14662828}; Short=CLR1.1 {ECO:0000303|PubMed:14662828}; AltName: Full=Cold-induced autoinflammatory syndrome 1 protein {ECO:0000303|PubMed:11687797}; AltName: Full=Cryopyrin {ECO:0000303|PubMed:14662828}; AltName: Full=PYRIN-containing APAF1-like protein 1 {ECO:0000303|PubMed:11786556};	114548	-
14655	Q96RI1	NR1H4	RecName: Full=Bile acid receptor; AltName: Full=Farnesoid X-activated receptor; AltName: Full=Farnesol receptor HRR-1; AltName: Full=Nuclear receptor subfamily 1 group H member 4; AltName: Full=Retinoid X receptor-interacting protein 14; Short=RXR-interacting protein 14;	9971	-
14979	P49662	CASP4	RecName: Full=Caspase-4 {ECO:0000303|PubMed:15123740}; Short=CASP-4 {ECO:0000303|PubMed:15123740}; EC=3.4.22.57 {ECO:0000269|PubMed:23516580, ECO:0000269|PubMed:37993712, ECO:0000269|PubMed:37993714, ECO:0000269|PubMed:7797510}; AltName: Full=ICE and Ced-3 homolog 2 {ECO:0000303|PubMed:7797510}; Short=ICH-2 {ECO:0000303|PubMed:7797510}; AltName: Full=ICE(rel)-II {ECO:0000303|PubMed:7797592}; AltName: Full=Mih1 {ECO:0000303|Ref.4}; AltName: Full=Protease TX {ECO:0000303|PubMed:7743998}; Contains: RecName: Full=Caspase-4 subunit p10; Contains: RecName: Full=Caspase-4 subunit p20; Flags: Precursor;	837	-
7939	Q9Y6W6	DUSP10	RecName: Full=Dual specificity protein phosphatase 10; EC=3.1.3.16 {ECO:0000269|PubMed:16806267, ECO:0000269|PubMed:22375048}; EC=3.1.3.48 {ECO:0000269|PubMed:16806267, ECO:0000269|PubMed:22375048}; AltName: Full=Mitogen-activated protein kinase phosphatase 5; Short=MAP kinase phosphatase 5; Short=MKP-5;	11221	-
15702	O60674	JAK2	RecName: Full=Tyrosine-protein kinase JAK2 {ECO:0000305}; EC=2.7.10.2 {ECO:0000269|PubMed:15690087, ECO:0000269|PubMed:16174768, ECO:0000269|PubMed:7615558, ECO:0000269|PubMed:9618263, ECO:0000269|PubMed:9657743}; AltName: Full=Janus kinase 2; Short=JAK-2;	3717	-
15875	P01031	C5	RecName: Full=Complement C5; AltName: Full=C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4; Contains: RecName: Full=Complement C5 beta chain; Contains: RecName: Full=Complement C5 alpha chain; Contains: RecName: Full=C5a anaphylatoxin; Contains: RecName: Full=Complement C5 alpha' chain; Flags: Precursor;	727	-
52696	Q96LT7	C9orf72	RecName: Full=Guanine nucleotide exchange factor C9orf72 {ECO:0000305};	203228	-
49123	Q96MC2	DRC1	RecName: Full=Dynein regulatory complex protein 1; AltName: Full=Coiled-coil domain-containing protein 164;	92749	-
37275	Q9HC84	MUC5B	RecName: Full=Mucin-5B; Short=MUC-5B; AltName: Full=Cervical mucin; AltName: Full=High molecular weight salivary mucin MG1; AltName: Full=Mucin-5 subtype B, tracheobronchial; AltName: Full=Sublingual gland mucin; Flags: Precursor;	727897	-
11321	P41182	BCL6	RecName: Full=B-cell lymphoma 6 protein; Short=BCL-6; AltName: Full=B-cell lymphoma 5 protein; Short=BCL-5; AltName: Full=Protein LAZ-3; AltName: Full=Zinc finger and BTB domain-containing protein 27; AltName: Full=Zinc finger protein 51;	604	-
13656	P01024	C3	RecName: Full=Complement C3; AltName: Full=C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1; Contains: RecName: Full=Complement C3 beta chain; Contains: RecName: Full=C3-beta-c; Short=C3bc; Contains: RecName: Full=Complement C3 alpha chain; Contains: RecName: Full=C3a anaphylatoxin; Contains: RecName: Full=Acylation stimulating protein; Short=ASP; AltName: Full=C3adesArg; Contains: RecName: Full=Complement C3b alpha' chain; Contains: RecName: Full=Complement C3c alpha' chain fragment 1; Contains: RecName: Full=Complement C3dg fragment; Contains: RecName: Full=Complement C3g fragment; Contains: RecName: Full=Complement C3d fragment; Contains: RecName: Full=Complement C3f fragment; Contains: RecName: Full=Complement C3c alpha' chain fragment 2; Flags: Precursor;	718	-
17417	Q5D1E8	ZC3H12A	RecName: Full=Endoribonuclease ZC3H12A {ECO:0000305}; EC=3.1.-.- {ECO:0000269|PubMed:22055188}; AltName: Full=Monocyte chemotactic protein-induced protein 1 {ECO:0000303|PubMed:16574901}; Short=MCP-induced protein 1 {ECO:0000303|PubMed:16574901}; Short=MCPIP-1 {ECO:0000303|PubMed:16574901}; AltName: Full=Regnase-1 {ECO:0000303|PubMed:22037600}; Short=Reg1 {ECO:0000250|UniProtKB:Q5D1E7}; AltName: Full=Zinc finger CCCH domain-containing protein 12A {ECO:0000312|HGNC:HGNC:26259};	80149	-
10498	O15054	KDM6B	RecName: Full=Lysine-specific demethylase 6B; EC=1.14.11.68 {ECO:0000269|PubMed:17713478, ECO:0000269|PubMed:17825402, ECO:0000269|PubMed:17851529, ECO:0000269|PubMed:18003914}; AltName: Full=JmjC domain-containing protein 3; AltName: Full=Jumonji domain-containing protein 3; AltName: Full=Lysine demethylase 6B; AltName: Full=[histone H3]-trimethyl-L-lysine(27) demethylase 6B {ECO:0000305};	23135	-
39091	P56270	MAZ	RecName: Full=Myc-associated zinc finger protein; Short=MAZI; AltName: Full=Pur-1; AltName: Full=Purine-binding transcription factor; AltName: Full=Serum amyloid A-activating factor-1; Short=SAF-1; AltName: Full=Transcription factor Zif87; AltName: Full=ZF87; AltName: Full=Zinc finger protein 801;	4150	-
16190	P01135	TGFA	RecName: Full=Protransforming growth factor alpha; Contains: RecName: Full=Transforming growth factor alpha; Short=TGF-alpha; AltName: Full=EGF-like TGF; Short=ETGF; AltName: Full=TGF type 1; Flags: Precursor;	7039	-
11480	P08174	CD55	RecName: Full=Complement decay-accelerating factor; AltName: CD_antigen=CD55; Flags: Precursor;	1604	-
9978	P08183	ABCB1	RecName: Full=ATP-dependent translocase ABCB1 {ECO:0000305}; AltName: Full=ATP-binding cassette sub-family B member 1 {ECO:0000305}; AltName: Full=Multidrug resistance protein 1; EC=7.6.2.2 {ECO:0000269|PubMed:9038218}; AltName: Full=P-glycoprotein 1; AltName: Full=Phospholipid transporter ABCB1 {ECO:0000305}; EC=7.6.2.1 {ECO:0000269|PubMed:8898203}; AltName: CD_antigen=CD243;	5243	-
27578	Q5K651	SAMD9	RecName: Full=Sterile alpha motif domain-containing protein 9; Short=SAM domain-containing protein 9;	54809	-
51201	P02741	CRP	RecName: Full=C-reactive protein; Contains: RecName: Full=C-reactive protein(1-205); Flags: Precursor;	1401	-
12114	P35354	PTGS2	RecName: Full=Prostaglandin G/H synthase 2 {ECO:0000305}; EC=1.14.99.1 {ECO:0000269|PubMed:16373578, ECO:0000269|PubMed:26859324, ECO:0000269|PubMed:27226593}; AltName: Full=Cyclooxygenase-2 {ECO:0000303|PubMed:17113084}; Short=COX-2 {ECO:0000303|PubMed:17113084}; AltName: Full=PHS II; AltName: Full=Prostaglandin H2 synthase 2; Short=PGH synthase 2; Short=PGHS-2; AltName: Full=Prostaglandin-endoperoxide synthase 2; Flags: Precursor;	5743	-
20388	Q969E3	UCN3	RecName: Full=Urocortin-3; AltName: Full=Stresscopin; AltName: Full=Urocortin III; Short=Ucn III; Flags: Precursor;	114131	-
26656	Q9UQQ2	SH2B3	RecName: Full=SH2B adapter protein 3; AltName: Full=Lymphocyte adapter protein; AltName: Full=Lymphocyte-specific adapter protein Lnk; AltName: Full=Signal transduction protein Lnk;	10019	-
12752	Q9BYM8	RBCK1	RecName: Full=RanBP-type and C3HC4-type zinc finger-containing protein 1; EC=2.3.2.31 {ECO:0000269|PubMed:12629548}; AltName: Full=HBV-associated factor 4; AltName: Full=Heme-oxidized IRP2 ubiquitin ligase 1; Short=HOIL-1; AltName: Full=Hepatitis B virus X-associated protein 4; AltName: Full=RING finger protein 54; AltName: Full=RING-type E3 ubiquitin transferase HOIL-1 {ECO:0000305}; AltName: Full=Ubiquitin-conjugating enzyme 7-interacting protein 3 {ECO:0000303|PubMed:11780052};	10616	-
12753	Q9H0F6	SHARPIN	RecName: Full=Sharpin {ECO:0000303|PubMed:20179993}; AltName: Full=Shank-associated RH domain-interacting protein; AltName: Full=Shank-interacting protein-like 1; Short=hSIPL1;	81858	-
13898	Q00653	NFKB2	RecName: Full=Nuclear factor NF-kappa-B p100 subunit; AltName: Full=DNA-binding factor KBF2; AltName: Full=H2TF1; AltName: Full=Lymphocyte translocation chromosome 10 protein; AltName: Full=Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2; AltName: Full=Oncogene Lyt-10; Short=Lyt10; Contains: RecName: Full=Nuclear factor NF-kappa-B p52 subunit;	4791	-
12751	Q96EP0	RNF31	RecName: Full=E3 ubiquitin-protein ligase RNF31; EC=2.3.2.31 {ECO:0000269|PubMed:17006537, ECO:0000269|PubMed:19136968, ECO:0000269|PubMed:20005846, ECO:0000269|PubMed:28481331}; AltName: Full=HOIL-1-interacting protein {ECO:0000303|PubMed:22863777}; Short=HOIP {ECO:0000303|PubMed:22863777}; AltName: Full=RING finger protein 31 {ECO:0000312|HGNC:HGNC:16031}; AltName: Full=RING-type E3 ubiquitin transferase RNF31 {ECO:0000305}; AltName: Full=Zinc in-between-RING-finger ubiquitin-associated domain protein {ECO:0000303|PubMed:15093743};	55072	-
10286	O76082	SLC22A5	RecName: Full=Organic cation/carnitine transporter 2 {ECO:0000305}; AltName: Full=High-affinity sodium-dependent carnitine cotransporter; AltName: Full=Solute carrier family 22 member 5;	6584	-
53753	P10147	CCL3	RecName: Full=C-C motif chemokine 3; AltName: Full=G0/G1 switch regulatory protein 19-1; AltName: Full=Macrophage inflammatory protein 1-alpha; Short=MIP-1-alpha; AltName: Full=PAT 464.1; AltName: Full=SIS-beta; AltName: Full=Small-inducible cytokine A3; AltName: Full=Tonsillar lymphocyte LD78 alpha protein; Contains: RecName: Full=MIP-1-alpha(4-69); AltName: Full=LD78-alpha(4-69); Flags: Precursor;	6348	-
43153	P31269	HOXA9	RecName: Full=Homeobox protein Hox-A9; AltName: Full=Homeobox protein Hox-1G;	3205	-
53770	P78556	CCL20	RecName: Full=C-C motif chemokine 20; AltName: Full=Beta-chemokine exodus-1; AltName: Full=CC chemokine LARC; AltName: Full=Liver and activation-regulated chemokine; AltName: Full=Macrophage inflammatory protein 3 alpha; Short=MIP-3-alpha; AltName: Full=Small-inducible cytokine A20; Contains: RecName: Full=CCL20(1-67); Contains: RecName: Full=CCL20(1-64); Contains: RecName: Full=CCL20(2-70); Flags: Precursor;	6364	-
10936	P26927	MST1	RecName: Full=Hepatocyte growth factor-like protein; AltName: Full=Macrophage stimulatory protein; AltName: Full=Macrophage-stimulating protein; Short=MSP; Contains: RecName: Full=Hepatocyte growth factor-like protein alpha chain; Contains: RecName: Full=Hepatocyte growth factor-like protein beta chain; Flags: Precursor;	4485	-
7473	Q8NER1	TRPV1	RecName: Full=Transient receptor potential cation channel subfamily V member 1; Short=TrpV1; AltName: Full=Capsaicin receptor; AltName: Full=Osm-9-like TRP channel 1; Short=OTRPC1; AltName: Full=Vanilloid receptor 1;	7442	-
9899	Q13324	CRHR2	RecName: Full=Corticotropin-releasing factor receptor 2; Short=CRF-R-2; Short=CRF-R2; Short=CRFR-2; AltName: Full=Corticotropin-releasing hormone receptor 2; Short=CRH-R-2; Short=CRH-R2;	1395	-
21819	Q6P589	TNFAIP8L2	RecName: Full=Tumor necrosis factor alpha-induced protein 8-like protein 2; Short=TIPE2; Short=TNF alpha-induced protein 8-like protein 2; Short=TNFAIP8-like protein 2; AltName: Full=Inflammation factor protein 20;	79626	-
16201	P35225	IL13	RecName: Full=Interleukin-13; Short=IL-13; Flags: Precursor;	3596	-
15444	P00441	SOD1	RecName: Full=Superoxide dismutase [Cu-Zn] {ECO:0000305}; EC=1.15.1.1 {ECO:0000269|PubMed:24140062}; AltName: Full=Superoxide dismutase 1; Short=hSod1;	6647	-
26795	Q8IWL1	SFTPA2	RecName: Full=Pulmonary surfactant-associated protein A2; Short=PSP-A; Short=PSPA; Short=SP-A; Short=SP-A2; AltName: Full=35 kDa pulmonary surfactant-associated protein; AltName: Full=Alveolar proteinosis protein; AltName: Full=Collectin-5; Flags: Precursor;	729238	-
12888	Q969D9	TSLP	RecName: Full=Thymic stromal lymphopoietin; Flags: Precursor;	85480	-
40276	P16150	SPN	RecName: Full=Leukosialin; AltName: Full=GPL115 {ECO:0000303|PubMed:3711098}; AltName: Full=Galactoglycoprotein; Short=GALGP; AltName: Full=Leukocyte sialoglycoprotein; AltName: Full=Sialophorin; AltName: CD_antigen=CD43; Contains: RecName: Full=CD43 cytoplasmic tail {ECO:0000303|PubMed:15540986}; Short=CD43-ct {ECO:0000303|PubMed:15540986}; Short=CD43ct {ECO:0000303|PubMed:15540986}; Flags: Precursor;	6693	-
9112	P24158	PRTN3	RecName: Full=Myeloblastin; EC=3.4.21.76 {ECO:0000269|PubMed:2033050, ECO:0000269|PubMed:22266279, ECO:0000269|PubMed:23202369, ECO:0000269|PubMed:28240246, ECO:0000269|PubMed:3198760, ECO:0000269|PubMed:7897245}; AltName: Full=AGP7; AltName: Full=C-ANCA antigen; AltName: Full=Leukocyte proteinase 3; Short=PR-3; Short=PR3; AltName: Full=Neutrophil proteinase 4; Short=NP-4; AltName: Full=P29; AltName: Full=Wegener autoantigen; Flags: Precursor;	5657	-
9001	Q13651	IL10RA	RecName: Full=Interleukin-10 receptor subunit alpha; Short=IL-10 receptor subunit alpha; Short=IL-10R subunit alpha; Short=IL-10RA; AltName: Full=CDw210a; AltName: Full=Interleukin-10 receptor subunit 1; Short=IL-10R subunit 1; Short=IL-10R1; AltName: CD_antigen=CD210; Flags: Precursor;	3587	-
14489	Q15389	ANGPT1	RecName: Full=Angiopoietin-1; Short=ANG-1; Flags: Precursor;	284	-
6979	P40429	RPL13A	RecName: Full=Large ribosomal subunit protein uL13 {ECO:0000303|PubMed:24524803}; AltName: Full=23 kDa highly basic protein; AltName: Full=60S ribosomal protein L13a;	23521	-
11499	P01137	TGFB1	RecName: Full=Transforming growth factor beta-1 proprotein; Contains: RecName: Full=Latency-associated peptide {ECO:0000305|PubMed:2982829, ECO:0000305|PubMed:3162913, ECO:0000305|PubMed:7737999, ECO:0000305|PubMed:8471846}; Short=LAP; Contains: RecName: Full=Transforming growth factor beta-1 {ECO:0000305|PubMed:2982829, ECO:0000305|PubMed:3162913, ECO:0000305|PubMed:7737999, ECO:0000305|PubMed:8471846}; Short=TGF-beta-1; Flags: Precursor;	7040	-
33823	Q9NRA1	PDGFC	RecName: Full=Platelet-derived growth factor C; Short=PDGF-C; AltName: Full=Fallotein; AltName: Full=Spinal cord-derived growth factor; Short=SCDGF; AltName: Full=VEGF-E; Contains: RecName: Full=Platelet-derived growth factor C, latent form; Short=PDGFC latent form; Contains: RecName: Full=Platelet-derived growth factor C, receptor-binding form; Short=PDGFC receptor-binding form; Flags: Precursor;	56034	-
15278	P09884	POLA1	RecName: Full=DNA polymerase alpha catalytic subunit; EC=2.7.7.7 {ECO:0000269|PubMed:893425, ECO:0000269|PubMed:9518481}; AltName: Full=DNA polymerase alpha catalytic subunit p180;	5422	-
26768	Q8IWL2	SFTPA1	RecName: Full=Pulmonary surfactant-associated protein A1; Short=PSP-A; Short=PSPA; Short=SP-A; Short=SP-A1; AltName: Full=35 kDa pulmonary surfactant-associated protein; AltName: Full=Alveolar proteinosis protein; AltName: Full=Collectin-4; Flags: Precursor;	653509	-
9041	P05129	PRKCG	RecName: Full=Protein kinase C gamma type; Short=PKC-gamma; EC=2.7.11.13 {ECO:0000269|PubMed:36040231};	5582	-
23455	Q9UL17	TBX21	RecName: Full=T-box transcription factor TBX21; Short=T-box protein 21; AltName: Full=T-cell-specific T-box transcription factor T-bet; AltName: Full=Transcription factor TBLYM;	30009	-
10469	P0DMV9; P0DMV8	HSPA1A; HSPA1B	RecName: Full=Heat shock 70 kDa protein 1A {ECO:0000312|HGNC:HGNC:5232}; AltName: Full=Heat shock 70 kDa protein 1; Short=HSP70-1 {ECO:0000303|PubMed:14656967, ECO:0000303|PubMed:2538825}; Short=HSP70.1; AltName: Full=Heat shock protein family A member 1A;; RecName: Full=Heat shock 70 kDa protein 1B {ECO:0000312|HGNC:HGNC:5233}; AltName: Full=Heat shock 70 kDa protein 2; Short=HSP70-2 {ECO:0000303|PubMed:14656967, ECO:0000303|PubMed:2538825}; Short=HSP70.2; AltName: Full=Heat shock protein family A member 1B;	3304; 3303	-
13625	O00329	PIK3CD	RecName: Full=Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform; Short=PI3-kinase subunit delta; Short=PI3K-delta; Short=PI3Kdelta; Short=PtdIns-3-kinase subunit delta; EC=2.7.1.137 {ECO:0000269|PubMed:9235916}; EC=2.7.1.153 {ECO:0000269|PubMed:15135396}; AltName: Full=Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit delta; Short=PtdIns-3-kinase subunit p110-delta; Short=p110delta {ECO:0000303|PubMed:9235916};	5293	-
9708	P05067	APP	RecName: Full=Amyloid-beta precursor protein {ECO:0000312|HGNC:HGNC:620}; Short=APP {ECO:0000312|HGNC:HGNC:620}; AltName: Full=ABPP; AltName: Full=APPI; AltName: Full=Alzheimer disease amyloid A4 protein homolog; AltName: Full=Alzheimer disease amyloid protein; AltName: Full=Amyloid precursor protein {ECO:0000305}; AltName: Full=Amyloid-beta (A4) precursor protein {ECO:0000250|UniProtKB:P12023}; AltName: Full=Amyloid-beta A4 protein; AltName: Full=Cerebral vascular amyloid peptide; Short=CVAP; AltName: Full=PreA4; AltName: Full=Protease nexin-II; Short=PN-II; Contains: RecName: Full=N-APP; Contains: RecName: Full=Soluble APP-alpha {ECO:0000303|PubMed:10656250}; Short=S-APP-alpha {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=Soluble APP-beta {ECO:0000303|PubMed:10656250}; Short=S-APP-beta {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=C99; AltName: Full=Beta-secretase C-terminal fragment {ECO:0000303|PubMed:10656250}; Short=Beta-CTF {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=Amyloid-beta protein 42 {ECO:0000303|PubMed:8886002}; Short=Abeta42; AltName: Full=Beta-APP42; Contains: RecName: Full=Amyloid-beta protein 40 {ECO:0000303|PubMed:8886002}; Short=Abeta40; AltName: Full=Beta-APP40; Contains: RecName: Full=C83; AltName: Full=Alpha-secretase C-terminal fragment {ECO:0000303|PubMed:10656250}; Short=Alpha-CTF {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=P3(42); Contains: RecName: Full=P3(40); Contains: RecName: Full=C80; Contains: RecName: Full=Gamma-secretase C-terminal fragment 59; AltName: Full=Amyloid intracellular domain 59; Short=AICD-59; Short=AID(59); AltName: Full=Gamma-CTF(59); Contains: RecName: Full=Gamma-secretase C-terminal fragment 57; AltName: Full=Amyloid intracellular domain 57; Short=AICD-57; Short=AID(57); AltName: Full=Gamma-CTF(57); Contains: RecName: Full=Gamma-secretase C-terminal fragment 50; AltName: Full=Amyloid intracellular domain 50; Short=AICD-50; Short=AID(50); AltName: Full=Gamma-CTF(50); Contains: RecName: Full=C31; Flags: Precursor;	351	-
45896	P22466	GAL	RecName: Full=Galanin peptides; Contains: RecName: Full=Galanin; Contains: RecName: Full=Galanin message-associated peptide; Short=GMAP; Flags: Precursor;	51083	-
16359	Q16515	ASIC2	RecName: Full=Acid-sensing ion channel 2 {ECO:0000303|PubMed:10842183}; Short=ASIC2 {ECO:0000303|PubMed:10842183}; AltName: Full=Amiloride-sensitive brain sodium channel; AltName: Full=Amiloride-sensitive cation channel 1, neuronal; AltName: Full=Amiloride-sensitive cation channel neuronal 1; AltName: Full=Brain sodium channel 1 {ECO:0000303|PubMed:9037075}; Short=BNC1 {ECO:0000303|PubMed:8626462}; Short=BNaC1 {ECO:0000303|PubMed:9037075}; AltName: Full=Mammalian degenerin homolog {ECO:0000303|PubMed:8631835}; Short=MDEG {ECO:0000303|PubMed:8631835};	40	-
28367	Q86UC2	RSPH3	RecName: Full=Radial spoke head protein 3 homolog; AltName: Full=A-kinase anchor protein RSPH3; AltName: Full=Radial spoke head-like protein 2;	83861	-
11792	P16671	CD36	RecName: Full=Platelet glycoprotein 4; AltName: Full=Fatty acid translocase; Short=FAT; AltName: Full=Glycoprotein IIIb; Short=GPIIIB; AltName: Full=Leukocyte differentiation antigen CD36; AltName: Full=PAS IV; AltName: Full=PAS-4; AltName: Full=Platelet collagen receptor; AltName: Full=Platelet glycoprotein IV; Short=GPIV; AltName: Full=Thrombospondin receptor; AltName: CD_antigen=CD36;	948	-
22599	P20366	TAC1	RecName: Full=Protachykinin-1; AltName: Full=PPT; Contains: RecName: Full=Substance P {ECO:0000303|PubMed:6208535}; Contains: RecName: Full=Neurokinin A; Short=NKA; AltName: Full=Neuromedin L; AltName: Full=Substance K; Contains: RecName: Full=Neuropeptide K; Short=NPK; Contains: RecName: Full=Neuropeptide gamma; Contains: RecName: Full=C-terminal-flanking peptide; Flags: Precursor;	6863	-
