BIANA ID	UniProt ID	Gene Symbol	Description	Gene ID	Equivalent Entries
12024	Q16881	TXNRD1	RecName: Full=Thioredoxin reductase 1, cytoplasmic {ECO:0000305}; Short=TR; EC=1.8.1.9 {ECO:0000269|PubMed:8577704}; AltName: Full=Gene associated with retinoic and interferon-induced mortality 12 protein; Short=GRIM-12; Short=Gene associated with retinoic and IFN-induced mortality 12 protein; AltName: Full=KM-102-derived reductase-like factor; AltName: Full=Peroxidase TXNRD1 {ECO:0000305|PubMed:10849437}; EC=1.11.1.2 {ECO:0000269|PubMed:10849437}; AltName: Full=Thioredoxin reductase TR1;	7296	-
39530	Q9NX58	LYAR	RecName: Full=Cell growth-regulating nucleolar protein;	55646	-
15795	P43681	CHRNA4	RecName: Full=Neuronal acetylcholine receptor subunit alpha-4; Flags: Precursor;	1137	-
48382	Q8N9N8	EIF1AD	RecName: Full=Probable RNA-binding protein EIF1AD; AltName: Full=Eukaryotic translation initiation factor 1A domain-containing protein; AltName: Full=Haponin;	84285	-
10399	Q96C36	PYCR2	RecName: Full=Pyrroline-5-carboxylate reductase 2; Short=P5C reductase 2; Short=P5CR 2; EC=1.5.1.2;	29920	-
37496	P25713	MT3	RecName: Full=Metallothionein-3; Short=MT-3; AltName: Full=GIFB; Short=GIF; AltName: Full=Growth inhibitory factor; AltName: Full=Metallothionein-III; Short=MT-III;	4504	-
8473	P52272	HNRNPM	RecName: Full=Heterogeneous nuclear ribonucleoprotein M; Short=hnRNP M;	4670	-
15549	P27540	ARNT	RecName: Full=Aryl hydrocarbon receptor nuclear translocator {ECO:0000305}; Short=ARNT protein; AltName: Full=Class E basic helix-loop-helix protein 2; Short=bHLHe2; AltName: Full=Dioxin receptor, nuclear translocator; AltName: Full=Hypoxia-inducible factor 1-beta; Short=HIF-1-beta; Short=HIF1-beta;	405	-
13210	Q02790	FKBP4	RecName: Full=Peptidyl-prolyl cis-trans isomerase FKBP4; Short=PPIase FKBP4; EC=5.2.1.8; AltName: Full=51 kDa FK506-binding protein; Short=FKBP51; AltName: Full=52 kDa FK506-binding protein; Short=52 kDa FKBP; Short=FKBP-52; AltName: Full=59 kDa immunophilin; Short=p59; AltName: Full=FK506-binding protein 4; Short=FKBP-4; AltName: Full=FKBP59; AltName: Full=HSP-binding immunophilin; Short=HBI; AltName: Full=Immunophilin FKBP52; AltName: Full=Rotamase; Contains: RecName: Full=Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed;	2288	-
11144	Q13164	MAPK7	RecName: Full=Mitogen-activated protein kinase 7; Short=MAP kinase 7; Short=MAPK 7; EC=2.7.11.24; AltName: Full=Big MAP kinase 1; Short=BMK-1; AltName: Full=Extracellular signal-regulated kinase 5; Short=ERK-5;	5598	-
10096	P09429	HMGB1	RecName: Full=High mobility group protein B1; AltName: Full=High mobility group protein 1; Short=HMG-1;	3146	-
47876	P0DP91; Q03468	ERCC6	RecName: Full=DNA excision repair protein ERCC-6; EC=3.6.4.- {ECO:0000269|PubMed:16246722}; AltName: Full=ATP-dependent helicase ERCC6; AltName: Full=Cockayne syndrome protein CSB;; RecName: Full=Chimeric ERCC6-PGBD3 protein; AltName: Full=Chimeric CSB-PGBD3 protein;	2074	-
13765	Q99814	EPAS1	RecName: Full=Endothelial PAS domain-containing protein 1; Short=EPAS-1; AltName: Full=Basic-helix-loop-helix-PAS protein MOP2; AltName: Full=Class E basic helix-loop-helix protein 73; Short=bHLHe73; AltName: Full=HIF-1-alpha-like factor; Short=HLF; AltName: Full=Hypoxia-inducible factor 2-alpha; Short=HIF-2-alpha; Short=HIF2-alpha; AltName: Full=Member of PAS protein 2; AltName: Full=PAS domain-containing protein 2;	2034	-
13766	P99999	CYCS	RecName: Full=Cytochrome c;	54205	-
23929	Q9NX61	TMEM161A	RecName: Full=Transmembrane protein 161A; AltName: Full=Adaptive response to oxidative stress protein 29; Short=AROS-29; Flags: Precursor;	54929	-
9852	P37840	SNCA	RecName: Full=Alpha-synuclein; AltName: Full=Non-A beta component of AD amyloid; AltName: Full=Non-A4 component of amyloid precursor; Short=NACP;	6622	-
52853	Q8TD26	CHD6	RecName: Full=Chromodomain-helicase-DNA-binding protein 6; Short=CHD-6; EC=3.6.4.12; AltName: Full=ATP-dependent helicase CHD6; AltName: Full=Radiation-induced gene B protein;	84181	-
10625	Q99683	MAP3K5	RecName: Full=Mitogen-activated protein kinase kinase kinase 5; EC=2.7.11.25 {ECO:0000269|PubMed:26095851}; AltName: Full=Apoptosis signal-regulating kinase 1; Short=ASK-1; AltName: Full=MAPK/ERK kinase kinase 5; Short=MEK kinase 5; Short=MEKK 5;	4217	-
33771	P50479	PDLIM4	RecName: Full=PDZ and LIM domain protein 4; AltName: Full=LIM protein RIL; AltName: Full=Reversion-induced LIM protein;	8572	-
10769	O95168	NDUFB4	RecName: Full=NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4; AltName: Full=Complex I-B15; Short=CI-B15; AltName: Full=NADH-ubiquinone oxidoreductase B15 subunit;	4710	-
31257	Q92626	PXDN	RecName: Full=Peroxidasin homolog {ECO:0000305}; EC=1.11.2.- {ECO:0000269|PubMed:22842973, ECO:0000269|PubMed:27697841, ECO:0000269|PubMed:28154175, ECO:0000269|PubMed:29982533, ECO:0000269|PubMed:32571911}; AltName: Full=Melanoma-associated antigen MG50; AltName: Full=Peroxidasin 1 {ECO:0000303|PubMed:25713063}; Short=hsPxd01 {ECO:0000303|PubMed:25713063}; AltName: Full=Vascular peroxidase 1; AltName: Full=p53-responsive gene 2 protein; Contains: RecName: Full=PXDN active fragment {ECO:0000305|PubMed:27697841}; Flags: Precursor;	7837	-
15382	Q99757	TXN2	RecName: Full=Thioredoxin, mitochondrial; Short=MTRX; Short=Mt-Trx; AltName: Full=Thioredoxin-2; Flags: Precursor;	25828	-
7407	O43524	FOXO3	RecName: Full=Forkhead box protein O3 {ECO:0000305}; AltName: Full=AF6q21 protein {ECO:0000303|PubMed:9345057}; AltName: Full=Forkhead in rhabdomyosarcoma-like 1 {ECO:0000303|PubMed:9479491};	2309	-
10719	O95352	ATG7	RecName: Full=Ubiquitin-like modifier-activating enzyme ATG7 {ECO:0000305}; AltName: Full=ATG12-activating enzyme E1 ATG7; AltName: Full=Autophagy-related protein 7; Short=APG7-like; Short=hAGP7; AltName: Full=Ubiquitin-activating enzyme E1-like protein;	10533	-
15453	P43351	RAD52	RecName: Full=DNA repair protein RAD52 homolog;	5893	-
9341	Q14191	WRN	RecName: Full=Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN {ECO:0000305}; AltName: Full=DNA helicase, RecQ-like type 3; AltName: Full=RecQ protein-like 2; AltName: Full=Werner syndrome protein {ECO:0000303|PubMed:9618508}; Includes: RecName: Full=3'-5' exonuclease; EC=3.1.-.- {ECO:0000269|PubMed:11863428}; Includes: RecName: Full=ATP-dependent helicase; EC=5.6.2.4 {ECO:0000269|PubMed:9611231, ECO:0000305|PubMed:9288107}; AltName: Full=DNA 3'-5' helicase WRN {ECO:0000305};	7486	-
8363	P30044	PRDX5	RecName: Full=Peroxiredoxin-5, mitochondrial; EC=1.11.1.24 {ECO:0000269|PubMed:10751410}; AltName: Full=Alu corepressor 1; AltName: Full=Antioxidant enzyme B166; Short=AOEB166; AltName: Full=Liver tissue 2D-page spot 71B; AltName: Full=PLP; AltName: Full=Peroxiredoxin V; Short=Prx-V; AltName: Full=Peroxisomal antioxidant enzyme; AltName: Full=TPx type VI; AltName: Full=Thioredoxin peroxidase PMP20; AltName: Full=Thioredoxin-dependent peroxiredoxin 5 {ECO:0000305}; Flags: Precursor;	25824	-
8317	Q5VYK3	ECPAS	RecName: Full=Proteasome adapter and scaffold protein ECM29 {ECO:0000305}; AltName: Full=Ecm29 proteasome adapter and scaffold {ECO:0000312|HGNC:HGNC:29020}; AltName: Full=Proteasome-associated protein ECM29 homolog;	23392	-
10272	Q8IXL7	MSRB3	RecName: Full=Methionine-R-sulfoxide reductase B3; Short=MsrB3; EC=1.8.4.12 {ECO:0000250|UniProtKB:Q9JLC3}; EC=1.8.4.14 {ECO:0000250|UniProtKB:Q9JLC3}; Flags: Precursor;	253827	-
10271	Q9Y3D2	MSRB2	RecName: Full=Methionine-R-sulfoxide reductase B2, mitochondrial; Short=MsrB2; EC=1.8.4.12 {ECO:0000250|UniProtKB:Q9JLC3}; EC=1.8.4.14 {ECO:0000250|UniProtKB:Q9JLC3}; Flags: Precursor;	22921	-
46354	Q12948	FOXC1	RecName: Full=Forkhead box protein C1; AltName: Full=Forkhead-related protein FKHL7; AltName: Full=Forkhead-related transcription factor 3; Short=FREAC-3;	2296	-
14790	P30086	PEBP1	RecName: Full=Phosphatidylethanolamine-binding protein 1; Short=PEBP-1; AltName: Full=HCNPpp; AltName: Full=Neuropolypeptide h3; AltName: Full=Prostatic-binding protein; AltName: Full=Raf kinase inhibitor protein; Short=RKIP; Contains: RecName: Full=Hippocampal cholinergic neurostimulating peptide; Short=HCNP;	5037	-
15702	O60674	JAK2	RecName: Full=Tyrosine-protein kinase JAK2 {ECO:0000305}; EC=2.7.10.2 {ECO:0000269|PubMed:15690087, ECO:0000269|PubMed:16174768, ECO:0000269|PubMed:7615558, ECO:0000269|PubMed:9618263, ECO:0000269|PubMed:9657743}; AltName: Full=Janus kinase 2; Short=JAK-2;	3717	-
36205	Q9NPG2	NGB	RecName: Full=Neuroglobin {ECO:0000303|PubMed:11029004}; AltName: Full=Nitrite reductase {ECO:0000305|PubMed:21296891}; EC=1.7.-.- {ECO:0000269|PubMed:21296891};	58157	-
14013	P43354	NR4A2	RecName: Full=Nuclear receptor subfamily 4 group A member 2; AltName: Full=Immediate-early response protein NOT; AltName: Full=Orphan nuclear receptor NURR1; AltName: Full=Transcriptionally-inducible nuclear receptor;	4929	-
7917	Q9UBK2	PPARGC1A	RecName: Full=Peroxisome proliferator-activated receptor gamma coactivator 1-alpha; Short=PGC-1-alpha {ECO:0000303|PubMed:16753578}; Short=PPAR-gamma coactivator 1-alpha {ECO:0000303|PubMed:10585775}; Short=PPARGC-1-alpha {ECO:0000303|PubMed:10585775}; AltName: Full=Ligand effect modulator 6;	10891	-
31832	Q6MZQ0	PRR5L	RecName: Full=Proline-rich protein 5-like; AltName: Full=Protein observed with Rictor-2; Short=Protor-2;	79899	-
17417	Q5D1E8	ZC3H12A	RecName: Full=Endoribonuclease ZC3H12A {ECO:0000305}; EC=3.1.-.- {ECO:0000269|PubMed:22055188}; AltName: Full=Monocyte chemotactic protein-induced protein 1 {ECO:0000303|PubMed:16574901}; Short=MCP-induced protein 1 {ECO:0000303|PubMed:16574901}; Short=MCPIP-1 {ECO:0000303|PubMed:16574901}; AltName: Full=Regnase-1 {ECO:0000303|PubMed:22037600}; Short=Reg1 {ECO:0000250|UniProtKB:Q5D1E7}; AltName: Full=Zinc finger CCCH domain-containing protein 12A {ECO:0000312|HGNC:HGNC:26259};	80149	-
10365	P23025	XPA	RecName: Full=DNA repair protein complementing XP-A cells; AltName: Full=Xeroderma pigmentosum group A-complementing protein;	7507	-
10982	Q9UGH3	SLC23A2	RecName: Full=Solute carrier family 23 member 2; AltName: Full=Na(+)/L-ascorbic acid transporter 2; AltName: Full=Nucleobase transporter-like 1 protein {ECO:0000303|PubMed:9804989}; AltName: Full=Sodium-dependent vitamin C transporter 2 {ECO:0000303|PubMed:10471399}; Short=hSVCT2 {ECO:0000303|PubMed:10471399}; AltName: Full=Yolk sac permease-like molecule 2 {ECO:0000303|PubMed:9804989};	9962	-
14152	P49768	PSEN1	RecName: Full=Presenilin-1; Short=PS-1; EC=3.4.23.- {ECO:0000269|PubMed:10206644, ECO:0000269|PubMed:10811883, ECO:0000269|PubMed:10899933, ECO:0000269|PubMed:12679784, ECO:0000269|PubMed:15274632, ECO:0000269|PubMed:26280335}; AltName: Full=Protein S182; Contains: RecName: Full=Presenilin-1 NTF subunit; Contains: RecName: Full=Presenilin-1 CTF subunit; Contains: RecName: Full=Presenilin-1 CTF12; Short=PS1-CTF12;	5663	-
26886	P58004	SESN2	RecName: Full=Sestrin-2 {ECO:0000305}; EC=1.11.1.- {ECO:0000305|PubMed:26612684}; AltName: Full=Hypoxia-induced gene {ECO:0000303|PubMed:12203114};	83667	-
48979	Q9NRD9	DUOX1	RecName: Full=Dual oxidase 1; EC=1.11.1.-; EC=1.6.3.1; AltName: Full=Large NOX 1; AltName: Full=Long NOX 1; AltName: Full=NADPH thyroid oxidase 1; AltName: Full=Thyroid oxidase 1; Flags: Precursor;	53905	-
37170	Q9P2K5	MYEF2	RecName: Full=Myelin expression factor 2; Short=MEF-2; Short=MyEF-2; AltName: Full=MST156;	50804	-
13712	P11413	G6PD	RecName: Full=Glucose-6-phosphate 1-dehydrogenase; Short=G6PD; EC=1.1.1.49 {ECO:0000269|PubMed:15858258, ECO:0000269|PubMed:24769394, ECO:0000269|PubMed:743300};	2539	-
14884	Q9BYV9	BACH2	RecName: Full=Transcription regulator protein BACH2; AltName: Full=BTB and CNC homolog 2;	60468	-
14056	P06241	FYN	RecName: Full=Tyrosine-protein kinase Fyn; EC=2.7.10.2 {ECO:0000269|PubMed:11005864, ECO:0000269|PubMed:11162638, ECO:0000269|PubMed:12788081, ECO:0000269|PubMed:14707117, ECO:0000269|PubMed:14761972, ECO:0000269|PubMed:7568038}; AltName: Full=Proto-oncogene Syn; AltName: Full=Proto-oncogene c-Fyn; AltName: Full=Src-like kinase; Short=SLK; AltName: Full=p59-Fyn;	2534	-
41598	P04264	KRT1	RecName: Full=Keratin, type II cytoskeletal 1; AltName: Full=67 kDa cytokeratin; AltName: Full=Cytokeratin-1; Short=CK-1; AltName: Full=Hair alpha protein; AltName: Full=Keratin-1; Short=K1; AltName: Full=Type-II keratin Kb1;	3848	-
12211	Q15118	PDK1	RecName: Full=[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial; EC=2.7.11.2; AltName: Full=Pyruvate dehydrogenase kinase isoform 1; Short=PDH kinase 1; Flags: Precursor;	5163	-
36649	Q8NI08	NCOA7	RecName: Full=Nuclear receptor coactivator 7; AltName: Full=140 kDa estrogen receptor-associated protein; AltName: Full=Estrogen nuclear receptor coactivator 1;	135112	-
30529	Q93062	RBPMS	RecName: Full=RNA-binding protein with multiple splicing {ECO:0000303|PubMed:8855282}; Short=RBP-MS {ECO:0000303|PubMed:8855282}; Short=RBPMS {ECO:0000303|PubMed:17099224}; AltName: Full=Heart and RRM expressed sequence {ECO:0000250|UniProtKB:Q9WVB0}; Short=Hermes {ECO:0000250|UniProtKB:Q9WVB0};	11030	-
16314	Q8N0U8	VKORC1L1	RecName: Full=Vitamin K epoxide reductase complex subunit 1-like protein 1; Short=VKORC1-like protein 1; EC=1.17.4.4 {ECO:0000269|PubMed:21367861, ECO:0000269|PubMed:23928358, ECO:0000269|PubMed:24532791};	154807	-
13104	P17735	TAT	RecName: Full=Tyrosine aminotransferase; Short=TAT; EC=2.6.1.5; AltName: Full=L-tyrosine:2-oxoglutarate aminotransferase;	6898	-
19034	O43542	XRCC3	RecName: Full=DNA repair protein XRCC3; AltName: Full=X-ray repair cross-complementing protein 3;	7517	-
50627	P13498	CYBA	RecName: Full=Cytochrome b-245 light chain; AltName: Full=Cytochrome b(558) alpha chain; AltName: Full=Cytochrome b558 subunit alpha; AltName: Full=Neutrophil cytochrome b 22 kDa polypeptide; AltName: Full=Superoxide-generating NADPH oxidase light chain subunit; AltName: Full=p22 phagocyte B-cytochrome; AltName: Full=p22-phox; Short=p22phox;	1535	-
7477	P08294	SOD3	RecName: Full=Extracellular superoxide dismutase [Cu-Zn]; Short=EC-SOD; EC=1.15.1.1; Flags: Precursor;	6649	-
14640	P05771	PRKCB	RecName: Full=Protein kinase C beta type; Short=PKC-B; Short=PKC-beta; EC=2.7.11.13 {ECO:0000269|PubMed:20228790, ECO:0000269|PubMed:25313067, ECO:0000269|PubMed:25982116, ECO:0000269|PubMed:36040231};	5579	-
15444	P00441	SOD1	RecName: Full=Superoxide dismutase [Cu-Zn] {ECO:0000305}; EC=1.15.1.1 {ECO:0000269|PubMed:24140062}; AltName: Full=Superoxide dismutase 1; Short=hSod1;	6647	-
15443	P04179	SOD2	RecName: Full=Superoxide dismutase [Mn], mitochondrial; EC=1.15.1.1 {ECO:0000269|PubMed:10334867, ECO:0000269|PubMed:10852710, ECO:0000269|PubMed:11580280, ECO:0000269|PubMed:19265433, ECO:0000269|PubMed:8605177, ECO:0000269|PubMed:9537987, ECO:0000269|PubMed:9537988}; Flags: Precursor;	6648	-
26794	P23246	SFPQ	RecName: Full=Splicing factor, proline- and glutamine-rich; AltName: Full=100 kDa DNA-pairing protein; Short=hPOMp100; AltName: Full=DNA-binding p52/p100 complex, 100 kDa subunit; AltName: Full=Polypyrimidine tract-binding protein-associated-splicing factor {ECO:0000303|PubMed:9848648}; Short=PSF {ECO:0000303|PubMed:8449401}; Short=PTB-associated-splicing factor;	6421	-
20874	Q9H3M7	TXNIP	RecName: Full=Thioredoxin-interacting protein; AltName: Full=Thioredoxin-binding protein 2; AltName: Full=Vitamin D3 up-regulated protein 1;	10628	-
35791	Q15233	NONO	RecName: Full=Non-POU domain-containing octamer-binding protein {ECO:0000303|PubMed:9393982}; Short=NonO protein {ECO:0000303|PubMed:9393982}; AltName: Full=54 kDa nuclear RNA- and DNA-binding protein {ECO:0000303|PubMed:9341872}; Short=p54(nrb) {ECO:0000303|PubMed:9341872}; Short=p54nrb {ECO:0000303|PubMed:9341872}; AltName: Full=55 kDa nuclear protein {ECO:0000303|PubMed:9360842}; Short=NMT55 {ECO:0000303|PubMed:9360842}; AltName: Full=DNA-binding p52/p100 complex, 52 kDa subunit {ECO:0000303|PubMed:8439294};	4841	-
30624	P57052	RBM11	RecName: Full=Splicing regulator RBM11 {ECO:0000305}; AltName: Full=RNA-binding motif protein 11;	54033	-
11498	Q14680	MELK	RecName: Full=Maternal embryonic leucine zipper kinase; Short=hMELK; EC=2.7.11.1; AltName: Full=Protein kinase Eg3; Short=pEg3 kinase; AltName: Full=Protein kinase PK38; Short=hPK38; AltName: Full=Tyrosine-protein kinase MELK; EC=2.7.10.2;	9833	-
21247	Q92574	TSC1	RecName: Full=Hamartin {ECO:0000303|PubMed:9809973}; AltName: Full=Tuberous sclerosis 1 protein {ECO:0000303|PubMed:9242607};	7248	-
15961	P01308	INS	RecName: Full=Insulin; Contains: RecName: Full=Insulin B chain; Contains: RecName: Full=Insulin A chain; Flags: Precursor;	3630	-
47112	Q00597	FANCC	RecName: Full=Fanconi anemia group C protein; Short=Protein FACC;	2176	-
44503	Q9P0R6	GSKIP	RecName: Full=GSK3B-interacting protein {ECO:0000312|HGNC:HGNC:20343}; Short=GSKIP {ECO:0000303|PubMed:16981698}; AltName: Full=GSK3beta interaction protein {ECO:0000312|HGNC:HGNC:20343};	51527	-
15464	Q8IXJ6	SIRT2	RecName: Full=NAD-dependent protein deacetylase sirtuin-2; EC=2.3.1.286 {ECO:0000255|PROSITE-ProRule:PRU00236, ECO:0000269|PubMed:11483616, ECO:0000269|PubMed:11812793, ECO:0000269|PubMed:16648462, ECO:0000269|PubMed:18722353, ECO:0000269|PubMed:24177535}; AltName: Full=NAD-dependent protein defatty-acylase sirtuin-2 {ECO:0000305}; EC=2.3.1.- {ECO:0000269|PubMed:25704306, ECO:0000269|PubMed:29239724, ECO:0000269|PubMed:32103017}; AltName: Full=Regulatory protein SIR2 homolog 2; AltName: Full=SIR2-like protein 2;	22933	-
11631	Q16595	FXN	RecName: Full=Frataxin, mitochondrial {ECO:0000303|PubMed:18725397}; EC=1.16.3.1 {ECO:0000269|PubMed:15641778}; AltName: Full=Friedreich ataxia protein; Short=Fxn; Contains: RecName: Full=Frataxin intermediate form; Short=i-FXN; Contains: RecName: Full=Frataxin(56-210); AltName: Full=m56-FXN; Contains: RecName: Full=Frataxin(78-210); AltName: Full=d-FXN; AltName: Full=m78-FXN; Contains: RecName: Full=Frataxin mature form; AltName: Full=Frataxin(81-210); AltName: Full=m81-FXN; Contains: RecName: Full=Extramitochondrial frataxin {ECO:0000303|PubMed:20053667}; Flags: Precursor;	2395	-
8412	Q96EB6	SIRT1	RecName: Full=NAD-dependent protein deacetylase sirtuin-1 {ECO:0000305}; Short=hSIRT1; EC=2.3.1.286 {ECO:0000255|PROSITE-ProRule:PRU00236, ECO:0000269|PubMed:12006491, ECO:0000269|PubMed:22918831, ECO:0000269|PubMed:30409912, ECO:0000269|PubMed:32034146}; AltName: Full=NAD-dependent protein deacylase sirtuin-1 {ECO:0000305}; EC=2.3.1.- {ECO:0000269|PubMed:28497810}; AltName: Full=Regulatory protein SIR2 homolog 1; AltName: Full=SIR2-like protein 1; Short=hSIR2; Contains: RecName: Full=SirtT1 75 kDa fragment {ECO:0000303|PubMed:21987377}; Short=75SirT1 {ECO:0000303|PubMed:21987377};	23411	-
9041	P05129	PRKCG	RecName: Full=Protein kinase C gamma type; Short=PKC-gamma; EC=2.7.11.13 {ECO:0000269|PubMed:36040231};	5582	-
37444	Q14872	MTF1	RecName: Full=Metal regulatory transcription factor 1; AltName: Full=MRE-binding transcription factor; AltName: Full=Transcription factor MTF-1;	4520	-
8001	P36639	NUDT1	RecName: Full=Oxidized purine nucleoside triphosphate hydrolase {ECO:0000305|PubMed:10373420}; EC=3.6.1.56 {ECO:0000269|PubMed:10373420, ECO:0000269|PubMed:11139615, ECO:0000269|PubMed:11756418, ECO:0000269|PubMed:12857738, ECO:0000269|PubMed:16607562, ECO:0000269|PubMed:24695224, ECO:0000269|PubMed:24695225}; AltName: Full=2-hydroxy-dATP diphosphatase; AltName: Full=7,8-dihydro-8-oxoguanine triphosphatase; AltName: Full=8-oxo-dGTPase; AltName: Full=Methylated purine nucleoside triphosphate hydrolase {ECO:0000305|PubMed:30304478}; EC=3.6.1.- {ECO:0000269|PubMed:30304478, ECO:0000269|PubMed:32144205}; AltName: Full=Nucleoside diphosphate-linked moiety X motif 1; Short=Nudix motif 1;	4521	-
10469	P0DMV9; P0DMV8	HSPA1A; HSPA1B	RecName: Full=Heat shock 70 kDa protein 1A {ECO:0000312|HGNC:HGNC:5232}; AltName: Full=Heat shock 70 kDa protein 1; Short=HSP70-1 {ECO:0000303|PubMed:14656967, ECO:0000303|PubMed:2538825}; Short=HSP70.1; AltName: Full=Heat shock protein family A member 1A;; RecName: Full=Heat shock 70 kDa protein 1B {ECO:0000312|HGNC:HGNC:5233}; AltName: Full=Heat shock 70 kDa protein 2; Short=HSP70-2 {ECO:0000303|PubMed:14656967, ECO:0000303|PubMed:2538825}; Short=HSP70.2; AltName: Full=Heat shock protein family A member 1B;	3304; 3303	-
9708	P05067	APP	RecName: Full=Amyloid-beta precursor protein {ECO:0000312|HGNC:HGNC:620}; Short=APP {ECO:0000312|HGNC:HGNC:620}; AltName: Full=ABPP; AltName: Full=APPI; AltName: Full=Alzheimer disease amyloid A4 protein homolog; AltName: Full=Alzheimer disease amyloid protein; AltName: Full=Amyloid precursor protein {ECO:0000305}; AltName: Full=Amyloid-beta (A4) precursor protein {ECO:0000250|UniProtKB:P12023}; AltName: Full=Amyloid-beta A4 protein; AltName: Full=Cerebral vascular amyloid peptide; Short=CVAP; AltName: Full=PreA4; AltName: Full=Protease nexin-II; Short=PN-II; Contains: RecName: Full=N-APP; Contains: RecName: Full=Soluble APP-alpha {ECO:0000303|PubMed:10656250}; Short=S-APP-alpha {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=Soluble APP-beta {ECO:0000303|PubMed:10656250}; Short=S-APP-beta {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=C99; AltName: Full=Beta-secretase C-terminal fragment {ECO:0000303|PubMed:10656250}; Short=Beta-CTF {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=Amyloid-beta protein 42 {ECO:0000303|PubMed:8886002}; Short=Abeta42; AltName: Full=Beta-APP42; Contains: RecName: Full=Amyloid-beta protein 40 {ECO:0000303|PubMed:8886002}; Short=Abeta40; AltName: Full=Beta-APP40; Contains: RecName: Full=C83; AltName: Full=Alpha-secretase C-terminal fragment {ECO:0000303|PubMed:10656250}; Short=Alpha-CTF {ECO:0000303|PubMed:10656250}; Contains: RecName: Full=P3(42); Contains: RecName: Full=P3(40); Contains: RecName: Full=C80; Contains: RecName: Full=Gamma-secretase C-terminal fragment 59; AltName: Full=Amyloid intracellular domain 59; Short=AICD-59; Short=AID(59); AltName: Full=Gamma-CTF(59); Contains: RecName: Full=Gamma-secretase C-terminal fragment 57; AltName: Full=Amyloid intracellular domain 57; Short=AICD-57; Short=AID(57); AltName: Full=Gamma-CTF(57); Contains: RecName: Full=Gamma-secretase C-terminal fragment 50; AltName: Full=Amyloid intracellular domain 50; Short=AICD-50; Short=AID(50); AltName: Full=Gamma-CTF(50); Contains: RecName: Full=C31; Flags: Precursor;	351	-
12216	P23219	PTGS1	RecName: Full=Prostaglandin G/H synthase 1 {ECO:0000305}; EC=1.14.99.1 {ECO:0000269|PubMed:7947975}; AltName: Full=Cyclooxygenase-1 {ECO:0000303|PubMed:15308583}; Short=COX-1 {ECO:0000303|PubMed:15308583}; AltName: Full=Prostaglandin H2 synthase 1; Short=PGH synthase 1; Short=PGHS-1; Short=PHS 1; AltName: Full=Prostaglandin-endoperoxide synthase 1; Flags: Precursor;	5742	-
7963	O00506	STK25	RecName: Full=Serine/threonine-protein kinase 25; EC=2.7.11.1; AltName: Full=Ste20-like kinase; AltName: Full=Sterile 20/oxidant stress-response kinase 1; Short=SOK-1; Short=Ste20/oxidant stress response kinase 1;	10494	-
59011	Q6XR72	SLC30A10	RecName: Full=Calcium/manganese antiporter SLC30A10 {ECO:0000305|PubMed:30755481}; AltName: Full=Solute carrier family 30 member 10 {ECO:0000312|HGNC:HGNC:25355}; AltName: Full=Zinc transporter 10; Short=ZnT-10;	55532	-
9806	P30519	HMOX2	RecName: Full=Heme oxygenase 2; Short=HO-2; EC=1.14.14.18 {ECO:0000269|PubMed:1575508, ECO:0000269|PubMed:7890772}; Contains: RecName: Full=Heme oxygenase 2 soluble form {ECO:0000303|PubMed:7890772};	3163	-
20479	Q9UMX0	UBQLN1	RecName: Full=Ubiquilin-1; AltName: Full=Protein linking IAP with cytoskeleton 1; Short=PLIC-1; Short=hPLIC-1;	29979	-
14396	P07451	CA3	RecName: Full=Carbonic anhydrase 3 {ECO:0000305}; EC=4.2.1.1; AltName: Full=Carbonate dehydratase III {ECO:0000303|PubMed:3099285}; AltName: Full=Carbonic anhydrase III {ECO:0000303|PubMed:3099285}; Short=CA-III {ECO:0000303|PubMed:3099285};	761	-
57254	O43827	ANGPTL7	RecName: Full=Angiopoietin-related protein 7; AltName: Full=Angiopoietin-like factor; AltName: Full=Angiopoietin-like protein 7; AltName: Full=Cornea-derived transcript 6 protein; Flags: Precursor;	10218	-
9929	P16615	ATP2A2	RecName: Full=Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 {ECO:0000305}; Short=SERCA2; Short=SR Ca(2+)-ATPase 2; EC=7.2.2.10 {ECO:0000269|PubMed:28890335}; AltName: Full=Calcium pump 2; AltName: Full=Calcium-transporting ATPase sarcoplasmic reticulum type, slow twitch skeletal muscle isoform; AltName: Full=Endoplasmic reticulum class 1/2 Ca(2+) ATPase;	488	-
10771	O00217	NDUFS8	RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial; EC=7.1.1.2 {ECO:0000269|PubMed:22499348}; AltName: Full=Complex I-23kD; Short=CI-23kD; AltName: Full=NADH-ubiquinone oxidoreductase 23 kDa subunit; AltName: Full=TYKY subunit; Flags: Precursor;	4728	-
